{'__module__': '__main__', '__dict__': <attribute '__dict__' of 'Flag' objects>, '__weakref__': <attribute '__weakref__' of 'Flag' objects>, '__doc__': None, 'diff_path': '/mnt/nas5/joonsung/SD_finetuned/sd-COCO-checkpoint-3', 'anchor': 0, 'dataset_train_name': 'members', 'dataset_test_name': 'nonmembers', 'attack': 'MoFit', 'T': 1000, 'even_num': 10, 'max_n_samples': 1, 'max_clid_samples': 1, 'trials_eacht': 1, 'train_batch_size': 8, 'dataloader_num_workers': 0, 'resolution': 512, 'image_column': 'image', 'caption_column': 'text', 't_sec': 100, 'timestep': 10, 'stpsnumi': 1, 'outdir': 'path/to/../MoFit/Results/COCO', 'dataset_config_name': None, 'cache_dir': None, 'train_data_dir': None}	/mnt/nas5/joonsung/SD_finetuned/sd-COCO-checkpoint-3	
0.52932	-0.0090785	-0.0091455	0.0019931	-0.0086321	0.52069
0.48264	-0.0094991	0.037333	0.048087	0.039724	0.52236
0.45259	0.0030028	0.0025174	0.00024298	0.009538	0.46213
0.46303	0.0081015	-0.0014163	-0.0083441	0.0043896	0.46742
0.31132	0.0056725	-0.0033231	0.00077415	0.0075416	0.31886
0.40445	-0.0064768	-0.0059088	-0.0077117	-0.0094141	0.39503
0.35912	-0.0013731	-0.0017831	-0.0016168	-0.0027251	0.35639
0.44303	-0.00073114	0.014753	0.0054327	0.0082899	0.45132
0.39722	0.0057358	0.0090913	0.00022611	1.66e-05	0.39724
0.45178	-0.0064242	-8.0764e-05	0.0020452	-5.6028e-05	0.45173
0.40625	-0.0066433	0.0076159	0.0014775	0.002055	0.4083
0.37268	0.021452	0.018963	0.021396	0.021787	0.39446
0.39388	0.00019985	0.0029348	-0.0010388	-0.0014106	0.39247
0.49872	0.00042737	0.017562	0.030888	0.0090752	0.50779
0.3782	-0.0022755	0.027469	0.029556	0.03228	0.41048
0.51658	-0.019963	0.0070736	-0.0065022	-0.012823	0.50376
0.34796	0.0020764	0.0035238	-0.0039888	-0.0032682	0.34469
0.34897	-0.00092232	-0.00022507	-0.0022177	0.001958	0.35093
0.45419	0.013359	0.015539	-0.0093359	0.016889	0.47108
0.38865	0.005542	-4.4882e-05	-0.0017065	-0.0014814	0.38717
0.36531	-0.0074491	-0.0039795	-0.0022341	-0.01014	0.35517
0.43368	0.01609	0.016289	0.015524	0.022393	0.45608
0.40787	-0.003767	-0.0088199	-0.0036712	-0.0085721	0.3993
0.46536	0.030626	0.036344	0.0093056	0.036501	0.50186
0.38122	-0.0022867	0.0028403	-0.00081015	0.0040406	0.38526
0.35514	0.0064552	0.0082397	0.0072016	0.012141	0.36728
0.41248	0.017236	0.016923	0.014091	0.01203	0.42451
0.52872	0.00020635	0.0043563	-0.0027622	0.00075573	0.52948
0.48425	-0.0076921	-0.012749	-0.00026926	-0.013077	0.47117
0.19553	0.00089408	0.0037942	0.0024527	-0.0038687	0.19166
0.47616	0.012967	0.0018404	0.011003	0.0062816	0.48244
0.34714	0.018117	0.01299	-0.018749	0.024215	0.37136
0.51947	-0.0095057	-0.0095995	-0.02201	-0.016286	0.50318
0.43086	0.0079491	0.0034186	0.0078805	0.0065635	0.43742
0.31266	-0.0023098	-0.0037677	0.0019712	-0.0024507	0.31021
0.39691	-0.0062044	-0.0095573	-0.0040578	-0.012675	0.38424
